Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
77177.44738441323,3.9702443565707672,5.800903188839205,3.1,52057.05440957794,1102516.5838414284,"4491 Giles Corners Suite 728
Mooreview, NJ 52329-7519"
80770.67564990229,6.187704152953503,6.310709450220943,4.33,31518.008191432804,1334377.3074135566,"743 Patrick Ridge Apt. 072
Larryview, NE 78592-5823"
72915.04025284851,5.466741627979064,7.128904873034422,5.06,42030.42124095269,1395218.5802629231,"4499 Tammy Pine
West Craig, MI 65307"
64826.86535125934,5.592402264592622,7.154986126320519,3.29,36342.71475905286,1227167.407601847,"3176 Mary Pass
Port Stephanieberg, ND 56793"
79575.25043671057,5.233785447064077,5.860112374379642,2.11,43679.484825566935,1315568.1643761364,"978 Robles Knolls
Brewerborough, PW 55563-5751"
75302.11142446788,6.295260657621228,8.482698841398195,6.4,33424.42750100002,1643338.9927174544,"219 Travis Avenue
Bushhaven, ME 65662"
76942.50701496152,5.240103040527526,8.622784462799554,6.45,28717.9613340518,1354417.5627576166,"94779 Brenda Knoll Suite 885
Dunnmouth, MS 94475-9810"
70627.73589828463,5.696016624527851,5.407523268825863,4.16,41602.02373791636,1273868.0636587085,"6892 Wallace Run Apt. 814
South Donshire, MD 97169"
65081.58404838893,5.433570131227667,9.212518352461373,5.14,37594.49345795763,1343824.2151443195,"6628 Katherine Meadows Suite 009
Port Brittanyside, CT 81118"
72752.21639106661,5.203791107027273,5.577942462718261,2.03,29034.319963510694,692229.4654976523,"USNV Clark
FPO AA 65570-1981"
72099.66539036088,5.546065429874253,6.466645254480296,3.41,36902.14538985521,1411054.3169406827,"636 Smith Greens
Alexland, AK 05521"
51747.9151978184,6.648548092054467,6.212700018761172,4.41,29749.622793954248,832475.189015321,"908 Cruz Mill
Blanchardmouth, PA 23824"
56815.743321680304,6.913898735811865,5.407974627278722,2.01,35516.409893987315,1076334.1025455322,"6142 Escobar Harbor Suite 967
Michaelview, AS 63065-8757"
60584.41377611666,6.564573694980301,7.451735852935027,3.44,46635.769639958846,1309829.9356107984,"543 Sara Garden
Crystalshire, NE 46964-3440"
80238.58516096315,4.990993713997713,7.017304323987932,3.22,34271.102344187595,1130844.0293626525,"9419 Sanders Loaf Apt. 390
South Davidchester, MP 66624-2587"
60062.695633718926,4.1691371682750695,7.383502841491492,3.24,45347.93206410244,784503.3579188933,"0612 Erin Fort Apt. 991
Davidton, RI 02859"
76339.6233450042,5.219048628347231,8.185236861335195,3.32,45735.18721047928,1378399.109063904,"99129 Kevin Hollow
Donnamouth, UT 61678-5704"
60319.43150766437,6.664388302033405,7.24768751540794,4.38,33337.76537699169,983537.5107792257,"388 Wilkerson Mills Suite 408
Leeberg, RI 43961-2060"
91083.56908118556,5.554973786607309,7.129300905884363,5.47,41734.83265730058,1737981.5298355946,"9790 Laura Trafficway Suite 464
Alexisside, LA 24093"
73327.76494127419,5.485974581945371,7.3871258334334735,5.28,41378.8767313119,1314359.4543807416,"058 Anthony Port
Christopherstad, SC 07665-9037"
54236.69624906157,5.643910689959399,8.473199325627425,3.27,65857.93332223437,1372969.3107494302,"20665 David Well
Phillipsshire, WV 17695"
54726.703474056034,5.684473257854128,6.92462904622141,4.41,38582.558012517904,998855.579912743,"18815 Denise Heights
Port Matthew, TX 85582"
61247.33190182584,6.082523081615063,6.918738308805501,2.04,61075.60218130607,1473540.7599385441,"21942 Robert Ranch Suite 773
Port Sonia, MO 99587-6354"
74551.97298408403,6.893316743844287,7.504691839282183,6.18,44843.195518342516,1816217.0069766769,"9875 Moore View Apt. 474
New Joseph, MH 70496"
56962.4483136245,6.3485948540106225,6.0556849807348225,3.16,43181.51306578885,1127082.1989417674,"0743 Reed Lakes Suite 463
Vincentfurt, MS 65562-5283"
59665.5734194307,6.69294715000113,7.377552371693522,3.14,48128.957384062734,1427832.120659103,"USNS Dyer
FPO AP 88305-9187"
72353.58095482504,4.6785043322558515,7.594262455361108,6.06,15395.059920745713,959243.6084487293,"912 Donna Junctions
Vaughanview, OR 53056"
55101.85477519375,5.048811272830077,8.521505522399044,5.32,41219.321486911664,1202452.7282114923,"584 Grant Knoll
Tracyville, MS 25650"
62472.15857950414,6.7045117017077525,7.665173458119504,6.48,37618.67655406348,1463442.908287028,"630 Holmes Forest Suite 327
Andersontown, CO 15518-2545"
79020.64716083909,4.2156713993711294,6.255674884306754,2.02,34405.481560951535,1120851.5194199637,"46937 Turner Skyway Suite 520
Deanstad, AK 34864"
56402.54281107357,3.1448941915387927,8.075308814527194,5.23,29689.69581067505,696467.1699379117,"97355 James Tunnel
Salinasstad, VT 17324-5801"
61056.14542685617,4.144291525467203,8.460093805271946,5.03,18606.659042196487,631656.4745826736,"47560 Nichols Corners
Onealmouth, DC 36119"
55558.46575550829,6.791912796680335,7.197255038215552,6.11,56250.46440414384,1366988.2351681623,"0259 Adams Lodge Apt. 351
Sheriberg, HI 10612-0102"
89760.91785636207,6.080595229682459,7.002023943967577,6.06,54061.258684089466,1919053.5269471325,"25908 Jennifer Views Apt. 583
East Nicholasburgh, MI 59539"
55529.90658436005,6.8218614062252545,9.024792406225805,4.05,45008.24223987988,1460341.0111764427,"10469 Stacey Plaza Suite 263
Arnoldshire, AZ 57893-5832"
75534.27947812932,4.545026952151156,7.0960197557369336,6.46,27730.74930655968,935488.606494803,"43020 Owens Glen Apt. 024
Marychester, SC 97268"
73265.99934229569,4.668163474354079,5.708119192722324,4.12,30667.234759488827,896246.1462243542,"925 Valenzuela Cliff Apt. 431
East Adrian, MT 52071-0639"
61611.751784261614,5.994479120926082,7.009128593641082,3.34,18947.55834557428,894203.5715459331,"066 Eric Stream
East Ashley, MA 15550-6377"
66790.96033161497,5.555780845513748,7.372764826759749,6.22,47064.02296128324,1353729.53334886,"39369 Beck Curve Suite 178
Kimberg, VT 29232"
69604.52176965206,5.487953135153772,7.7260519917155,4.34,41785.91077603,1496177.415750746,"88372 Oneal Inlet Apt. 473
New Brandonfort, DC 34662-5333"
43241.982422500565,6.435396063024777,6.69912266052316,2.39,29478.531240209708,629657.6132544072,"860 Graham Meadows Suite 412
East Kristenburgh, UT 74487"
51510.69878499809,5.63795568541139,6.6557628101454815,4.45,31773.28890188995,549167.9398554484,"06398 Adrian Forge Suite 341
North Charleschester, IA 99755"
80315.49332320098,7.056146485317732,5.123795283832028,3.45,39733.59822387288,1737582.2827129075,"17480 Joshua Spring Suite 624
Port Mary, CO 02102"
65483.25530521961,7.533097336111758,7.038452372643868,4.05,33303.47322840525,1247281.6983108672,"8362 Hudson Village Apt. 954
Goodmanbury, OH 71913"
92735.99691526113,6.06422840715352,6.848041355034628,4.36,47376.470028760705,1779898.9958791612,"8049 Michele Gardens Suite 331
Michaelview, UT 38230-9272"
62678.335466708915,5.125019476620247,6.471035179743152,3.45,44965.311980859275,1032663.0030779238,"89517 Troy Viaduct Suite 715
Port James, LA 69221-4243"
86583.9336611974,6.096277806181416,7.128356949439187,5.16,45514.147767554496,1815809.621442141,"583 Turner Harbor
Port Nicole, TX 75903-5950"
62369.713031191124,6.7042221963411865,6.544807809082777,2.24,47224.75917776585,1387114.4198675563,"107 Mcdonald Islands
West Tony, NY 69365"
55624.67128743831,7.470217817895233,6.862835726685024,3.18,45644.243462268634,1262012.9263482816,"3924 Carter Mission
West Julie, PA 05439-6091"
63421.90395542293,7.594954312381022,8.777735233745716,3.09,11511.38705016455,1432318.4696391341,"6295 Felicia Squares
Lake Natashashire, NE 10973"
77521.05738039338,6.444728490931581,7.077553855006306,5.43,32624.646504706652,1501622.125499602,"09839 Jonathan Harbor
Stevenside, IL 72187"
73370.47438292061,5.914077511096911,5.835420750157176,4.42,47740.762897957145,1275676.9813869123,"066 Harding Parkways Apt. 630
Port Maureenton, AK 70008-1762"
82768.61396710604,7.135406223429652,7.0571822610381485,4.2,23581.385699003837,1476989.1835039519,"5989 Garner Crossroad
Russomouth, AR 83930"
68368.03677705594,5.830974842766687,7.0610308303228555,5.13,22033.116961125543,796289.306909297,"652 Watson Path Suite 152
Melindabury, OK 63979-5988"
67041.96766072442,6.021458005937649,5.346830442494945,3.39,15633.099048295891,707345.0624327669,"71769 Sutton Club Suite 330
Clinefurt, HI 85853-2402"
55507.312532853866,7.146273285740117,8.061202867385214,6.22,44669.455553014006,1318231.4182852104,"93686 Moore Manors Apt. 987
Tiffanyfort, FM 47355"
43795.30753382496,6.451642066920627,7.881137517546674,6.5,48114.02401407812,1020861.3371364456,"36191 Gregory Estates Apt. 886
West Karen, MH 34042"
67754.68697037107,5.179906559892128,7.591351755056165,5.23,51905.88983574089,1527691.7006808666,"9235 Russell Mount
East Patrickborough, KY 41599"
78088.22319704968,5.182872692027861,8.362547848036511,3.33,33389.76393721455,1536234.7087011337,"2399 Beth Parkways
Michellefort, KS 95918"
67909.3834884142,7.52014151947451,6.509616213750986,4.03,36742.343397665616,1482123.6246868188,"57071 Craig Radial Apt. 853
Cookfurt, ID 84624"
51967.23584950979,5.592888618479991,7.105833642844872,5.1,21454.199436585088,657169.3041615344,"USNS Johnson
FPO AP 84758-0245"
81707.23576749857,5.214913662855174,6.557792533237128,4.49,37968.888095093054,1390200.2242984471,"PSC 1698, Box 7149
APO AA 62613"
59865.76865555037,4.640264286694137,6.388986061251195,4.21,30905.01530289516,613788.3219895302,"3823 Fischer Fork
Port Joshua, ND 21648"
61544.58346818272,2.9227361530512215,7.791619771134489,3.01,30699.386049381937,677772.3453175713,"687 Leslie Mall
North Jayhaven, LA 83023"
80228.59918691391,5.060031492239958,8.767014354458775,3.29,27255.25081876953,1535946.643113821,"PSC 7102, Box 1708
APO AA 74372-2883"
60865.39677968094,5.490824817697541,6.2303457165027165,4.46,43351.37328389918,990004.730593988,"107 Chelsea Mountains
Lopezmouth, OR 00850"
59866.94770020468,5.8703298334712,5.899076341909404,4.16,32064.597156277174,1039380.7224796106,"179 Larsen Oval
New Matthew, DC 48602-6064"
64769.644841007386,4.2146417926388375,7.695856410947031,4.16,43510.94014568808,1107286.972727985,"135 Acosta Isle
West Judith, IN 13641"
89286.0832488416,5.407138622353934,6.79712562603754,2.45,26176.766149402643,1340909.7986568718,"8654 Benjamin Harbors Suite 759
South Jenniferland, KY 77429-0386"
83373.0120187316,6.604278391025372,7.419498794669844,5.36,25663.22937294812,1335883.8311844515,"622 Justin Valley
Duncanside, MI 86995-3102"
59278.945889501316,5.945138988341718,8.847869263637747,3.16,12351.71960301975,1015010.5384041036,"47608 Becky Shores Apt. 271
Fernandezshire, AK 19986-5072"
71232.91398344806,4.235712056044939,5.800259721360161,2.07,31088.890171173745,676979.7154027742,"9450 Smith Path Suite 035
Chapmanburgh, NM 22261-2035"
72102.55665351353,5.784711657315041,5.847043910849701,2.38,41409.169414903714,1110114.2203447744,"24297 Perez Pine
Brendatown, AZ 78809-0999"
80528.49773761486,5.642628712901997,8.560018878678058,5.3,37717.253954973865,1641030.4779927537,"8286 Jennifer Prairie
Lake Georgemouth, OH 74433"
54051.02466360291,5.365761244841778,7.654447412307705,3.21,27822.49637305476,914378.3344281595,"PSC 6223, Box 3745
APO AA 82126"
66465.36590945706,5.623938648089322,7.0798096761542455,6.21,41130.09091193958,1258563.8586458305,"4440 Dennis Green Apt. 666
Barryport, CT 36310-7179"
70085.94760366887,4.435761352294801,7.131110205236469,5.22,51446.69184618918,1440909.0012831052,"414 Todd Springs
Port Shannon, AS 60277"
75475.50719246067,6.206884060905353,7.602107228128709,6.4,47447.87629201738,1624137.5954320885,"65108 Williams Crescent Apt. 503
Frankshire, VI 46982-4576"
88824.50481436928,7.674739410066334,6.700035163890701,4.06,28715.698660318678,1869886.3052624038,"64639 Kristin Locks Suite 724
Derekberg, KY 77496-9751"
65948.91814072343,4.007017132359999,8.854369884254952,3.1,41260.91708240746,1302748.857596481,"6541 Howard Mills
Smithton, AL 96745"
68219.51471767848,5.677914140881955,8.221347383688517,6.22,42342.577987479934,1429529.6303333663,"0029 Melinda Neck Apt. 591
Lake Gregoryshire, HI 60267"
74881.06436138318,5.268553096844059,7.394920535536383,3.17,23526.49849673301,1023162.9529066277,"7578 Watson Junction Apt. 456
New Stevenstad, UT 73434-4974"
59886.418535766046,3.443457952369565,5.7246073931566235,3.5,54546.8265214163,673571.3460100302,"USS Hunt
FPO AA 46601"
75291.06395720085,5.387352926083598,7.295145800743628,4.06,48224.13913542709,1657667.3321639488,"74152 Lauren Ferry
North Robertton, AS 43153"
69350.79335739226,6.910414951104577,8.288048472012164,4.29,36779.058567387576,1392083.817875569,"USNV Cortez
FPO AE 36896-5919"
79687.76186988202,6.010367683122686,7.337393909162745,6.09,20867.66988476458,1360100.7192439777,"932 Schwartz Park Suite 892
South Brian, CT 50166"
61679.171155216776,6.353166703767866,7.111842354344006,5.41,34867.98507624237,1103021.383299933,"PSC 7611, Box 8172
APO AE 25615-0900"
77527.54117380737,6.461995709142999,5.865716151693734,4.0,41812.80155495025,1322914.0511137214,"165 Hawkins Estate Suite 143
Toddport, MN 31095"
65010.55347403517,6.299951770929344,7.52984574463804,6.32,34706.86662728714,1305185.544822347,"743 William Mount Suite 503
West Kimberly, MS 27914"
60503.003755352685,6.565511756994627,7.4224716502405235,5.17,49155.509477077765,1431517.3576797748,"7409 William Mountains
Richardstad, MT 38781"
52282.120668316114,6.925892347209803,6.784168099198138,3.05,45867.87467158226,1137446.993396963,"03508 Shannon Vista Suite 305
Romantown, AL 15977-0442"
54293.140080295365,4.703215377420891,6.93550997578942,4.23,49751.634268949296,1010477.3921678592,"79942 Timothy Estates
West Robert, AZ 69359"
64912.515461883675,7.186098597977441,6.0287823506988785,4.18,48685.420659677766,1449033.4322542485,"690 Susan Isle
Jonville, DE 37992-8552"
75078.79151567799,7.644778598059883,8.440726153497362,4.33,56148.44932156281,2108376.165803347,"304 Obrien Village Suite 750
West Maureen, AS 63430"
71441.38889445207,7.085074719150343,7.790208189164332,5.21,40167.012529273445,1475734.2174397272,"74690 Derek Points
East Vincentfort, OK 02658-2165"
45610.938414209435,6.555873429306434,7.942857914343546,3.22,42614.839414927585,961354.287727855,"8725 Caitlin Avenue Suite 425
Zacharyside, IN 81680"
88470.86805605602,7.419982031939299,6.872379547249247,2.24,45811.42560652657,1955253.711458321,"1145 Ethan Station
East Brian, CO 17006-8309"
74941.58580083921,7.453375217878477,7.308749228845534,6.01,28977.94117750623,1626368.6673131543,"2480 Catherine Cliffs Suite 880
Cynthiachester, MS 32127"
82973.92390669559,6.321321946003938,6.981247859614665,4.48,29611.523143192007,1409439.0637651668,"27387 Elizabeth Landing Suite 229
Mcdonaldview, NY 02054-9201"
76395.64694126791,8.109898927942105,5.548906180616775,3.16,36758.32133655043,1604954.7234397994,"346 Heidi Curve
Rodriguezbury, OR 73871"
87335.34804035982,5.5075053815724955,8.164426111819775,6.13,39995.84208922583,1745516.1706263402,"2539 Robert Springs
South Amybury, SD 12696"
63563.91421311843,5.662570992212684,6.848702994263762,2.26,38088.63597224703,944032.477262609,"775 Gutierrez Corner Suite 080
East Ronaldfurt, NY 14992"
74522.90180431426,6.043995780386482,4.491346745239569,3.31,39312.54906827345,999826.6092888176,"738 Kristi Estates
South Miguel, DE 39364-3921"
73299.37847684909,4.2133378319692465,7.012554223800984,4.46,45214.488512475145,1260814.4318730172,"4241 John Radial
Campbellborough, GU 45592-6774"
55980.20480671361,7.014509861024517,5.4587893778993255,2.11,43968.68704641723,1120943.3385906045,"2558 King Trail
East Catherinebury, MP 23625-1906"
73491.13442716876,5.784430241176247,4.42595944691843,3.37,30800.5410596913,1111307.064545113,"6043 Stevens Stream
West Kimberlymouth, ME 49723"
83695.2723827305,7.64350743874928,7.127218728157152,5.05,33113.759057412615,1736401.6096050944,"33465 Hernandez Forest Apt. 692
Port Ashleyfort, KS 51871-6439"
78743.7592737198,6.583685180947742,6.5956826794741445,4.07,24381.144540324283,1340769.767829137,"805 David Knoll Apt. 216
Mccarthyview, GU 74316"
70720.29646304579,6.411801087043974,5.04812784554222,3.01,19114.01925340314,801348.5895113541,"14742 Lopez Ridge Apt. 889
Jessicatown, CA 28254"
54037.580878618435,8.47176544466696,6.966071815600474,3.27,28696.170856159064,1324382.1755828236,"6278 Jenkins Harbors Apt. 807
New Yvettehaven, MN 34295"
75046.31379106782,5.351168918727048,7.797824781692286,5.23,34107.88861941547,1340343.8565188395,"55823 Stuart Fields
Nunezstad, NM 03601"
75980.43884262664,6.583104680837251,5.91489223468696,3.23,40394.59348855948,1518478.0327260853,"1831 Escobar Plain Suite 171
Martinezberg, OH 76148-5909"
80393.33949954994,8.899713346862931,5.652974236183473,4.04,39547.93248890538,1910585.0524316991,"02084 Rivera Lock
Hallville, NJ 32367-9579"
82224.69500579461,5.434087069876792,8.375708139233048,3.12,57166.8675103696,1823498.406876208,"4679 Turner Tunnel
Rosariobury, CT 68552-4766"
75664.02448226848,5.78920256837389,6.415312420825086,2.02,54724.25127462662,1406865.4945607523,"0476 Jessica Shoals
Melissamouth, DE 39609-2777"
71663.87129316799,6.150745152945532,7.3119065187032,6.33,24109.778059762142,1203850.1042760182,"1316 Tony Inlet Suite 235
West Jimmy, SC 72946"
58800.90877020173,5.9765065930952925,7.304050833386017,6.43,37426.70974517781,1020095.9135555072,"109 Lee Wall Apt. 315
Lunamouth, AZ 05121-3634"
69655.18395358021,7.721099651182366,6.077795397231133,4.29,32902.35558396171,1194357.4059239507,"39174 Jessica Mission Apt. 539
West Cindyborough, WV 82109-6583"
62623.35982778392,5.0716241250198,6.7710150655193875,3.33,50985.97120187618,1211899.6662200813,"9894 Greg Ridge
North Tiffanyhaven, ID 66602-9445"
75117.04294920928,6.0362748619545625,6.538110935097446,2.22,43976.03106015688,1378937.877384443,"PSC 7442, Box 6234
APO AP 13017"
71060.40601468351,5.718838986628194,7.2227296559765986,4.34,34814.58559096665,1260241.3960622712,"5611 Matthew Avenue
Lake Kevin, FM 72963-8891"
65729.22233007607,6.237786635153152,6.860474641577997,3.12,25573.854288987597,1197073.4448150082,"641 Lisa Parkways Suite 552
West Amandaside, SD 71807-8061"
67637.84066549227,7.056672949514692,5.774408720781183,3.05,43846.53133966267,1275143.1684079738,"6066 Sanders Court Apt. 914
South Alexis, FM 21016"
47965.40689641061,5.69463794053941,7.3633273099448155,5.4,46071.947337373946,885204.9786583288,"19960 Scott Street
Port Brenda, MO 02292-8651"
52723.876555388386,5.452237429779471,8.124571088503863,6.39,14802.088437786548,479500.5568108269,"86727 Kelly Plaza
Lake Veronica, IL 04474"
74102.19188989743,5.657841005858683,7.6839932730081415,3.13,24041.270592108216,1263720.5178567779,"2871 John Lodge
Amychester, GU 61734-5597"
87499.1257433985,6.403472865690027,4.8360907779524895,4.02,40815.199679477744,1568700.5855257385,"Unit 2096 Box 9559
DPO AE 80983-8797"
69639.1408955885,5.007510102029201,7.778375216524826,6.05,54056.12843043363,1381830.779029103,"5259 David Causeway Apt. 975
South Alexstad, IL 42719-2498"
73060.84622597464,5.293682310622208,6.312252808472887,4.16,22695.69548034303,905354.9139602784,"5224 Lamb Passage
Nancystad, GA 16579"
60567.944139865984,7.830362443635721,6.13735622764076,3.46,22837.361034746427,1060193.785884608,"USNS Williams
FPO AP 30153-7653"
78491.27543459789,6.999134987291412,6.576762660738709,4.02,25616.11548906122,1482617.728622024,"PSC 9258, Box 8489
APO AA 42991-3352"
63390.68688550463,7.250590614779546,4.805080980291155,2.13,33266.145489652175,1030729.5831522895,"4215 Tracy Garden Suite 076
Joshualand, VA 01707-9165"
68001.33123508695,5.534388416220344,7.130143864349472,5.44,42625.62015585088,1198656.8724076871,"USS Wallace
FPO AE 73316"
65510.581803666224,5.992305307333977,6.792336104424982,4.07,46501.28380314165,1298950.4802669554,"37778 George Ridges Apt. 509
East Holly, NV 29290-3595"
